city,country,name,state,website 
Esmeraldas,Ecuador,"Universidad Técnica de Esmeraldas ""Luis Vargas Torres""",,http://www.utelvt.edu.ec/
Ambato,Ecuador,Universidad Técnica de Ambato,,http://www.uta.edu.ec/
Cuenca,Ecuador,Universidad Católica de Cuenca,,http://www.ucacue.edu.ec/
Cuenca,Ecuador,Universidad de Cuenca,,http://www.ucuenca.edu.ec/
Cuenca,Ecuador,Universidad del Azuay,,http://www.uazuay.edu.ec/
Cuenca,Ecuador,Universidad Politécnica Salesiana,,http://www.ups.edu.ec/
Santiago,Dominican Republic,Pontificia Universidad Católica Madre y Maestra (PUCMM),,http://www.pucmm.edu.do/
Santiago,Dominican Republic,Universidad Abierta Para Adultos,,http://www.uapa.edu.do/
Santiago,Dominican Republic,Universidad Católica Madre y Maestra,,http://www.pucmm.edu.do/
Santiago,Dominican Republic,Universidad Nacional Evangélica,,http://www.unev-rd.edu.do/
Santiago,Dominican Republic,Universidad Tecnológica de Santiago,,http://www.utesa.edu/
Babahoyo,Ecuador,Universidad Técnica de Babahoyo,,http://www.utb.edu.ec/
Azogues,Ecuador,Universidad Catolica de Azogues,,http://www.ucaazo.edu.ec/
San Pedro de Macorís,Dominican Republic,Universidad Central del Este,,http://www.uce.edu.do/
Santo Domingo,Dominican Republic,Instituto Tecnológico de Santo Domingo,,http://www.intec.edu.do/
Santo Domingo,Dominican Republic,Universidad APEC,,http://www.unapec.edu.do/
Santo Domingo,Dominican Republic,Universidad Autónoma de Santo Domingo,,http://www.uasd.edu.do/
Santo Domingo,Dominican Republic,Universidad Católica de Santo Domingo,,http://www.ucsd.edu.do/
Santo Domingo,Dominican Republic,Universidad Central Dominicana de Estudio Profesionales,,http://66.98.64.31/
Santo Domingo,Dominican Republic,Universidad de la Tercera Edad,,http://www.ute.edu.do/
Santo Domingo,Dominican Republic,Universidad del Caribe,,http://www.unicaribe.edu.do/
Santo Domingo,Dominican Republic,Universidad Dominicana O&M,,http://www.udoym.edu.do/
Santo Domingo,Dominican Republic,Universidad Dominico-Americana,,http://www.icda.edu.do/espanol/unicda/
Santo Domingo,Dominican Republic,Universidad Eugenio Maria de Hostos,,http://www.uniremhos.edu.do/
Santo Domingo,Dominican Republic,Universidad Experimental Felix Adam,,http://www.unefa.edu.do/
Santo Domingo,Dominican Republic,Universidad Federico Henríquez y Carvajal,,http://www.ufhec.edu.do/
Santo Domingo,Dominican Republic,Universidad Iberoamericana,,http://www.unibe.edu.do/
Santo Domingo,Dominican Republic,Universidad Interamericana,,http://www.unica.edu.do/
Santo Domingo,Dominican Republic,Universidad Nacional Pedro Henríquez Ureña,,http://www.unphu.edu.do/
Santo Domingo,Dominican Republic,Universidad Odontológica Dominicana,,http://www.uod.edu.do/
Santo Domingo,Dominican Republic,Universidad Ulises Francisco Espaillat,,http://www.ufhec.edu.do/
San Francisco de Macorís,Dominican Republic,Universidad Católica Nordestana,,http://www.ucne.edu.do/
La Vega,Dominican Republic,Universidad Católica Tecnológica del Cibao,,http://www.ucateci.edu.do/
Jarabacoa,Dominican Republic,Universidad Agroforestal Fernando A.Meriño,,http://www.uafam.edu.do/
Azua,Dominican Republic,Universidad Tecnológica del Sur,,http://www.utesur.edu.do/
Spentrup,Denmark,Knightsbridge University,,http://www.knightsbridgeuniversity.com/
Sønderborg,Denmark,University of Southern Denmark,,http://www.sdu.dk/
Roskilde,Denmark,Roskilde University,,http://www.ruc.dk/
Randers,Denmark,Danish Business Academy,,http://www.ddea.dk/
Bonao,Dominican Republic,Universidad Adventista Dominicana,,http://www.unad.edu.do/
Kolding,Denmark,University of Southern Denmark,,http://www.sdu.dk/
Oddense,Denmark,Odense University,,http://www.ou.dk/
Oddense,Denmark,Tietgen Business College,,http://www.tietgen.dk/
Oddense,Denmark,University of Southern Denmark,,http://www.sdu.dk/
København,Denmark,Copenhagen Business School,,http://www.cbs.dk/
København,Denmark,Copenhagen University,,http://www.ku.dk/
København,Denmark,Danish University of Education,,http://www.dpu.dk/
København,Denmark,Engineering College of Copenhagen,,http://www.ihk.dk/
København,Denmark,International Business School of Scandinavia,,http://www.ibss.eu/
København,Denmark,IT University of Copenhagen,,http://www.itu.dk/
København,Denmark,"Royal Danish Academy of Fine Arts, School of Architecture",,http://www.karch.dk/
København,Denmark,"Royal Danish Academy of Fine Arts, School of Visual Art",,http://www.kunstakademiet.dk/
København,Denmark,Royal Danish Academy of Music,,http://www.dkdm.dk/
København,Denmark,Royal Danish School of Educational Sciences,,http://www.dlh.dk/
København,Denmark,Royal Danish School of Pharmacy,,http://www.dfh.dk/
København,Denmark,Royal School of Library and Information Science,,http://www.db.dk/
Helsingør,Denmark,International People's College,,http://www.ipc.dk/
Århus,Denmark,Aarhus School of Architecture,,http://www.a-aarhus.dk/
Århus,Denmark,Aarhus School of Business,,http://www.hha.dk/
Århus,Denmark,Aarhus Technical College,,http://www.ats.dk/
Århus,Denmark,Aarhus University,,http://www.au.dk/
Århus,Denmark,Engineering College of Aarhus,,http://www.iha.dk/
Århus,Denmark,Lutheran School Of Theology In Aarhus,,http://www.teologi.dk/
Århus,Denmark,Royal Academy of Music,,http://www.musik-kons.dk/
Tanta,Egypt,Tanta University,,http://www.tanta.edu.eg/
Haderslev,Denmark,Southern Denmark Business School,,http://www.hhs.dk/
Frederiksberg,Denmark,Royal Veterinary and Agricultural University,,http://www.kvl.dk/
Esbjerg,Denmark,University of Southern Denmark,,http://www.sdu.dk/
Aalborg,Denmark,Aalborg Business College,,http://www.ah.dk/
Aalborg,Denmark,Aalborg University,,http://www.auc.dk/
Aalborg,Denmark,Royal School of Library and Information Science,,http://www.db.dk/
Sohag,Egypt,Sohag University,,http://www.sohag-univ.edu.eg/
Shebin-El-Kom,Egypt,Menoufia University,,http://www.menofia.edu.eg/
Menia,Egypt,Minia University,,http://www.minia.edu.eg/
Port Said,Egypt,Port Said University,,http://www.psu.edu.eg/
Qena,Egypt,South Valley University,,http://www.svu.edu.eg/
El Zagazig,Egypt,Zagazig University,,http://www.zu.edu.eg/
Kafr el Sheikh,Egypt,Kafr El-Sheikh University,,http://www.kfs.edu.eg/
Ismailia,Egypt,Suez Canal University,,http://www.suez.edu.eg/
El Mansura,Egypt,Delta University,,http://www.deltauniv.edu.eg/
El Mansura,Egypt,Mansoura University,,http://www.mans.edu.eg/
Madīnat as-Sādāt,Egypt,University of Sadat City,,http://www.usc.edu.eg/
El Faiyum,Egypt,Fayoum University,,http://www.fayoum.edu.eg/
El Asher men Ramadan,Egypt,Higher Technological Institute,,http://www.hti.edu.eg/
El Arish,Egypt,Sinai University,,http://www.su.edu.eg/
Damietta,Egypt,Damietta University,,http://www.du.edu.eg/
Cairo,Egypt,Ain Shams University,,http://www.shams.edu.eg/
Cairo,Egypt,Akhbar El Yom Academy,,http://www.akhbaracademy.edu.eg/
Cairo,Egypt,Al Azhar University,,http://www.azhar.edu.eg/
Cairo,Egypt,American University in Cairo,,http://www.aucegypt.edu/
Cairo,Egypt,Arab Open University,,http://www.aou.edu.eg/
Cairo,Egypt,Cairo University,,http://www.cu.edu.eg/
Cairo,Egypt,El Shorouk Academy,,http://www.elshoroukacademy.edu.eg/
Cairo,Egypt,Future University,,http://www.futureuniversity.edu.eg/
Cairo,Egypt,German University in Cairo,,http://www.guc.edu.eg/
Cairo,Egypt,Helwan University,,http://www.helwan.edu.eg/
Cairo,Egypt,Military Technical College,,http://www.mtc.edu.eg/
Cairo,Egypt,Misr International University,,http://www.miuegypt.edu.eg/
Cairo,Egypt,Misr University for Sience and Technology,,http://www.must.edu.eg/
Cairo,Egypt,Modern Acadmy,,http://www.modern-academy.edu.eg/
Cairo,Egypt,Modern Sciences & Arts University,,http://www.msa.eun.eg/
Cairo,Egypt,Modern University For Technology and Information,,http://www.mti.edu.eg/
Cairo,Egypt,Nile University,,http://www.nileu.edu.eg/
Cairo,Egypt,October 6 university,,http://www.o6u.edu.eg/
Cairo,Egypt,Sadat Academy for Management Sciences,,http://www.sadatacademy.edu.eg/
Cairo,Egypt,Université Française d'Égypte,,http://www.ufe.edu.eg/
Benha,Egypt,Benha University,,http://www.bu.edu.eg/
Damanhoor,Egypt,Damanhour University,,http://www.damanhour.edu.eg/
Beni Suef,Egypt,Beni Suef University,,http://www.bsu.edu.eg/
Alexandria,Egypt,Alexandria University,,http://www.alex.edu.eg/
Alexandria,Egypt,Arab Academy for Science & Technology,,http://www.aast.edu/
Alexandria,Egypt,Pharos International University,,http://www.pua.edu.eg/
Alexandria,Egypt,Université Senghor d'Alexandrie,,http://www.usenghor-francophonie.org/
Asyut,Egypt,Assiut University,,http://www.aun.edu.eg/
Santa Ana,El Salvador,Universidad Autónoma de Santa Ana,,http://www.unasa.edu.sv/
Santa Ana,El Salvador,Universidad Católica de Occidente,,http://www.catolica.edu.sv/
San Salvador,El Salvador,Universidad Albert Einstein,,http://www.uae.edu.sv/
San Salvador,El Salvador,"Universidad Centroamericana ""José Simeón Canas""",,http://www.uca.edu.sv/
San Salvador,El Salvador,Universidad Cristiana de las Asambleas de Dios,,http://www.ucad.edu.sv/
San Salvador,El Salvador,Universidad de El Salvador,,http://www.ues.edu.sv/
San Salvador,El Salvador,Universidad Don Bosco,,http://www.cdb.edu.sv/
San Salvador,El Salvador,Universidad Dr. Andreas Bello,,http://www.unab.edu.sv/
San Salvador,El Salvador,Universidad Dr. Jose Matias Delgado,,http://www.ujmd.edu.sv/
San Salvador,El Salvador,Universidad Evangélica de El Salvador,,http://www.uees.edu.sv/
San Salvador,El Salvador,Universidad Francisco Gavidia,,http://www.ufg.edu.sv/
San Salvador,El Salvador,Universidad Isaac Newton,,http://www.usin.edu.sv/
San Salvador,El Salvador,Universidad Luterana Salvadorena,,http://www.netcomsa.com/uls/
San Salvador,El Salvador,Universidad Modular Abierta,,http://www.uma.edu.sv/
San Salvador,El Salvador,Universidad Monsenor Oscar Arnulfo Romeo,,http://umoar.edu.sv/
San Salvador,El Salvador,Universidad Nueva San Salvador,,http://www.unssa.edu.sv/
San Salvador,El Salvador,Universidad Panamericana de San Salvador,,http://www.upan.edu.sv/
San Salvador,El Salvador,Universidad Pedagógica de El Salvador,,http://www.pedagogica.edu.sv/
San Salvador,El Salvador,Universidad Politécnica de El Salvador,,http://www.upes.edu.sv/
San Salvador,El Salvador,"Universidad Salvadorena ""Alberto Masferrer""",,http://www.usam.edu.sv/
San Salvador,El Salvador,Universidad Técnica Latinoamericana,,http://utla.edu.sv/
San Salvador,El Salvador,Universidad Tecnológica de El Salvador,,http://www.utec.edu.sv/
Sonsonate,El Salvador,Universidad de Sonsonate,,http://website.usonsonate.edu.sv/
Āsmara,Eritrea,Eritrea Institute of Technology,,http://www.eit.edu.er/
Villeneuve-d'Ascq,France,Ecole Centrale de Lille,,http://www.ec-lille.fr/
Villeneuve-d'Ascq,France,Ecole d'Architecture de Nancy,,http://www.nancy.archi.fr/
Villeneuve-d'Ascq,France,Ecole Supérieure des Techniques Industrielles et des Textiles,,http://www.fupl.asso.fr/estit/
Villeneuve-d'Ascq,France,ENIC Telecom Lille 1,,http://www.enic.fr/
Villeneuve-d'Ascq,France,Université Charles-de-Gaulle (Lille III),,http://www.univ-lille3.fr/
Villeneuve-d'Ascq,France,Université des Sciences et Technologies de Lille (Lille I),,http://www.univ-lille1.fr/
San Miguel,El Salvador,Universidad Capitain General Gerardo Barrios,,http://www.ugb.edu.sv/
San Miguel,El Salvador,Universidad de Oriente,,http://www.univo.edu.sv/
Malabo,Equatorial Guinea,Universidad Nacional de Guinea Ecuatorial,,http://unge.education/
Versailles,France,Université de Versailles Saint-Quentin-en-Yvelines,,http://www.uvsq.fr/
Vaulx-en-Velin,France,Ecole Nationale des Travaux Publics de l'Etat,,http://www.entpe.fr/
Tours,France,Ecole d'Ingénieurs en Informatique pour l'Industrie,,http://www.e3i.univ-tours.fr/
Tours,France,Ecole Supérieure de Commerce et Management,,http://www.escem.fr/
Tours,France,Université François Rabelais de Tours,,http://www.univ-tours.fr/
Vandoeuvre-lès-Nancy,France,Ecole Nationale Supérieure Electricité et Mécanique,,http://www.ensem.u-nancy.fr/
Valbonne,France,"EURECOM, Graduate School In Communication Systems",,http://www.eurecom.fr/
Toulouse,France,Ecole Nationale de la Météorologie,,http://www.enm.meteo.fr/
Toulouse,France,Ecole Nationale de l'Aviation Civile,,http://www.enac.fr/
Toulouse,France,Ecole Nationale Supérieur d'Ingénieurs de Constructions Aéronautique,,http://www.ensica.fr/
Toulouse,France,Ecole Nationale Supérieure Agronomique de Toulouse,,http://www.ensat.fr/
Toulouse,France,Ecole Nationale Supérieure de Chimie de Toulouse,,http://www.univ-inpt.fr/~ensct/
Toulouse,France,Ecole Nationale Supérieure de l'Aéronautique et de l'Espace,,http://www.supaero.fr/
Toulouse,France,"Ecole Nationale Supérieure d'Electronique, d'Electrotechnique, d'Informatique et d'Hydraulique de Toulouse",,http://www.enseeiht.fr/
Toulouse,France,École Nationale Supérieure d'Ingénieurs de Constructions Aéronautiques,,http://www.ensica.fr/
Toulouse,France,Ecole Nationale Supérieure d'Ingénieurs de Génie Chimique,,http://www.inp-fc.fr/~ensigc/
Toulouse,France,"Ecole Nationale Supérieure en Electrotechnique, Electronique, Informatique et Hydraulique de Toulouse",,http://www.enseeiht.fr/
Toulouse,France,Ecole Nationale Vétérinaire de Toulouse,,http://www.envt.fr/
Toulouse,France,Ecole Supérieure d'Agriculture de Purpan,,http://www.esa-purpan.fr/
Toulouse,France,Ecole Supérieure de Commerce de Toulouse,,http://www.esc-toulouse.fr/
Toulouse,France,Institut Catholique de Toulouse,,http://www.ict-toulouse.asso.fr/
Toulouse,France,Institut National des Sciences Appliquées de Toulouse,,http://www.insa-tlse.fr/
Toulouse,France,Institut National Polytechnique de Toulouse,,http://www.inp-fc.fr/
Toulouse,France,Université des Sciences Sociales (Toulouse I),,http://www.univ-tlse1.fr/
Toulouse,France,Université de Toulouse,,http://www.univ-toulouse.fr/
Toulouse,France,Université de Toulouse-le-Mirail (Toulouse II),,http://www.univ-tlse2.fr/
Toulouse,France,Université Paul Sabatier (Toulouse III),,http://www.ups-tlse.fr/
Valenciennes,France,Ecole Nationale Supérieure d'Ingénieurs en Mécanique et Energétique de Valenciennes,,http://www.univ-valenciennes.fr/ensimev/
Valenciennes,France,Université de Valenciennes et du Hainaut-Cambrésis,,http://www.univ-valenciennes.fr/
Talence,France,Ecole Supérieure de Commerce de Bordeaux,,http://www.esc-bordeaux.fr/
Talence,France,Université Bordeaux I,,http://www.cribx1.u-bordeaux.fr/
Talence,France,Université Michel de Montaigne (Bordeaux III ),,http://www.montaigne.u-bordeaux.fr/
Val-de-Reuil,France,Ecole Supérieure d'Ingénieurs et de Techniciens pour l'Agriculture,,http://www.esitpa.org/
Tarbes,France,Ecole Nationale d'Ingénieurs de Tarbes,,http://www.enit.fr/
Strasbourg,France,"Ecole Européenne de Chimie, Polymères et Matériaux de Strasbourg",,http://www-ecpm.u-strasbg.fr/
Strasbourg,France,Ecole Nationale du Génie de l'Eau et de l'Environnement de Strasbourg,,http://www-engees.u-strasbg.fr/
Strasbourg,France,Ecole Nationale Supérieure des Arts et Industries de Strasbourg,,http://www-ensais.u-strasbg.fr/
Strasbourg,France,"Schiller International University, Strasbourg",,http://www.schillerstrasbourg.com/
Strasbourg,France,Université des Sciences Humaines (Strasbourg II),,http://ushs.u-strasbg.fr/
Strasbourg,France,Université Louis Pasteur (Strasbourg I),,http://www-ulp.u-strasbg.fr/
Strasbourg,France,Université Robert Schuman (Strasbourg III),,http://www-urs.u-strasbg.fr/
Saint-Étienne,France,Ecole Nationale d'Ingénieurs de Saint-Etienne,,http://www.enise.fr/
Saint-Étienne,France,Ecole Nationale Supérieure des Mines de St-Etienne,,http://www.emse.fr/
Saint-Étienne,France,Université Jean Monnet,,http://www.univ-st-etienne.fr/
Saint-Denis,France,Institut Européen des Sciences Humaines de Paris,,http://ieshdeparis.fr/
Saint-Denis,France,Université Vincennes Saint-Denis (Paris VIII),,http://www.univ-paris8.fr/
Rueil-Malmaison,France,Ecole Nationale Supérieure du Pétrole et des Monteurs,,http://www.ifp.fr/EC/EC000GP1.html
Rouen,France,Ecole Supérieure de Commerce de Rouen,,http://www.esc-rouen.fr/
Rouen,France,Institut National des Sciences Appliquées de Rouen,,http://www.insa-rouen.fr/
Saint-Mandé,France,Ecole Nationale des Sciences Géographiques,,http://www.ensg.ign.fr/
Roubaix,France,Ecole Nationale Supérieure des Arts et Industries Textiles,,http://www.ensait.fr/
Rennes,France,Ecole Nationale Supérieure d'Agronomie de Rennes,,http://agro.roazhon.inra.fr/
Rennes,France,Ecole Nationale Supérieure de Chimie de Rennes,,http://www.ensc-rennes.fr/
Rennes,France,Institut National des Sciences Appliquées de Rennes,,http://www.insa-rennes.fr/
Rennes,France,Institut National Supérieur de Formation Agro-Alimentaire,,http://agro.roazhon.inra.fr/etab/insfa/accueil.htm
Rennes,France,Université Rennes I,,http://www.univ-rennes1.fr/
Rennes,France,Université Rennes II - Haute-Bretagne,,http://www.uhb.fr/
Reims,France,Ecole Supérieure de Commerce de Reims,,http://www.esc-reims.edu/
Reims,France,Université de Reims Champagne-Ardenne,,http://www.univ-reims.fr/
Poitiers,France,Ecole Nationale Supérieur de Mécanique et d'Aéronautique,,http://www.ensma.fr/
Poitiers,France,Ecole Supérieure de Commerce et Management,,http://www.escem.fr/
Poitiers,France,Université de Poitiers,,http://www.univ-poitiers.fr/
Pessac,France,Université Montesquieu (Bordeaux IV),,http://www.montesquieu.u-bordeaux.fr/
Perpignan,France,Université de Perpignan,,http://www.univ-perp.fr/
Paris,France,AgroParisTech,,http://www.agroparistech.fr/
Paris,France,American Graduate School in Paris,,http://www.ags.edu/
Paris,France,American University of Paris,,http://www.aup.fr/
Paris,France,"British Institute in Paris, University of London",,http://www.bip.lon.ac.uk/
